dR dT
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
1.50769 0.170904
